标题,来源,下载方式,链接
2021 ERS生活指南：成人COVID-19住院患者的管理,"欧洲呼吸学会(ERS,European Respiratory Society)",站内免费下载,https://guide.medlive.cn/guideline/22821
2021 USPSTF建议声明：肺癌筛查,"美国预防医学工作组(USPSTF,U.S. Preventive Services Task Force)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/23670
2021 GEM委员会建议：特殊人群癌症的免疫治疗,"西班牙黑色素瘤小组(GEM,Spanish Melanoma Group)",站内免费下载,https://guide.medlive.cn/guideline/22957
2021 加拿大鼻科工作组共识声明：慢性鼻窦炎的生物治疗,国外耳鼻喉相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/22901
2021 AHA科学声明：视网膜中央动脉阻塞的管理,"美国心脏协会(AHA,American Heart Association)",有解读第三方数据库下载,https://guide.medlive.cn/guideline/22905
2021 ESO指南：急性缺血性脑卒中静脉溶栓治疗,"欧洲卒中组织(ESO,European Stroke Organisation)",第三方数据库下载,https://guide.medlive.cn/guideline/22979
中成药治疗新生儿黄疸临床应用指南（2020年）,《中成药治疗优势病种临床应用指南》标准化项目组,站内免费下载,https://guide.medlive.cn/guideline/26073
2021 专家建议：血友病患者疼痛的管理,国外血液科相关专家小组,站内免费下载,https://guide.medlive.cn/guideline/22915
2021 AHA科学声明：急性心肌梗死合并心源性休克的介入治疗,"美国心脏协会(AHA,American Heart Association)",第三方数据库下载,https://guide.medlive.cn/guideline/22879
2021 WHO建议：成人严重精神障碍患者身体健康状况的预防和管理,"世界卫生组织(WHO,The World Health Organization)",站内免费下载,https://guide.medlive.cn/guideline/22912
中国慢性肾脏病营养治疗临床实践指南 （2021版）,中国医师协会肾脏内科医师分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/22857
2020 APSC共识建议： 亚太地区P2Y12受体拮抗剂的应用,"亚太心脏病学会(APSC,Asia-Pacific Society of Cardiology)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/22834
2021 NICE指南：湿疹和其他常见皮肤病继发细菌感染的抗菌药物处方（NG.190）,"英国国家卫生与临床优化研究所 (NICE,National Institute for Health and Clinical Excellence)",第三方数据库下载,https://guide.medlive.cn/guideline/22792
2021 欧洲临床实践建议：阿片类药物治疗慢性非癌性疼痛—第1部分,"欧洲疼痛联盟(EFIC,European Pain Federation)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/22807
2021 欧洲临床实践建议：阿片类药物治疗慢性非癌性疼痛—第2部分,"欧洲疼痛联盟(EFIC,European Pain Federation)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/22809
2021 ELSO指南：儿科体外心肺复苏,"体外生命支持组织(ELSO,Extracorporeal Life Support Organization)",有解读第三方数据库下载,https://guide.medlive.cn/guideline/22861
2021 ACR指南：幼年特发性关节炎的治疗：少关节型关节炎，颞下颌关节炎以及全身型幼年特发性关节炎的治疗方法,"美国风湿病学会(ACR,American College of Rheumatology)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/25259
2021 德国S2K指南：特发性肺纤维化的诊断,德国呼吸学会(German Respiratory Society),第三方数据库下载,https://guide.medlive.cn/guideline/23113
2021 BSH/UKMF指南：骨髓瘤的诊断、调查和初始治疗,"英国血液病学学会(BSH,British Society for Haematology)",第三方数据库下载,https://guide.medlive.cn/guideline/22889
中成药治疗盆腔炎性疾病后遗症临床应用指南（2020年）,《中成药治疗优势病种临床应用指南》标准化项目组,站内免费下载,https://guide.medlive.cn/guideline/22793
中国鼻咽癌放射治疗指南（2020版）,中国医师协会放射肿瘤治疗医师分会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/22789
预防接种知情告知专家共识（下）,"中华预防医学会(CPMA,Chinese Preventive Medicine Association)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/22785
2020 JSGO指南：卵巢癌，输卵管癌以及原发性腹膜癌的治疗,"日本妇科肿瘤学会(JSGO,Japan Society of Gynecologic Oncology)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/22797
2019 JCS临床指南：女性下尿路症状（第2版）,"日本尿控学会(JCS,Japanese Continence Society)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/22799
2021 ANMCO意见书：非高密度脂蛋白胆固醇与低密度脂蛋白胆固醇在临床实践中应用,"意大利医院心脏病专家协会(ANMCO,National Association of Hospital Cardiologists)",站内免费下载,https://guide.medlive.cn/guideline/22808
2021 ACG临床指南：结直肠癌筛查,"美国胃肠病学会(ACG,American College of Gastroenterology)",有解读有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/22814
基于3D打印的骨盆肿瘤“三位一体”个性化治疗模式专家共识,国外肿瘤科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/23485
伴焦虑痛苦特征抑郁症的临床诊治专家共识,中国神经科学学会精神病学基础与临床分会,站内免费下载,https://guide.medlive.cn/guideline/23272
血脂异常基层健康管理规范,浙江省预防医学会心脑血管病预防与控制专业委员会,站内免费下载,https://guide.medlive.cn/guideline/23204
原发性干燥综合征中西医结合医疗质量控制指标专家共识（2021版）,北京中西医结合学会风湿病分会,站内免费下载,https://guide.medlive.cn/guideline/23114
肝细胞癌合并胆管癌栓多学科诊治中国专家共识（2020版）,中国医师协会肝癌专业委员会,站内免费下载,https://guide.medlive.cn/guideline/23072
点阵激光用于常见外阴色素减退性疾病治疗的专家共识,中国整形美容协会,站内免费下载,https://guide.medlive.cn/guideline/23056
产后腹直肌分离诊断与治疗的专家共识,中国整形美容协会,站内免费下载,https://guide.medlive.cn/guideline/23019
沙库巴曲缬沙坦在高血压患者临床应用的中国专家建议,中国医疗保健国际交流促进会,站内免费下载,https://guide.medlive.cn/guideline/22997
中国脆性骨折术后规范化抗骨质疏松治疗指南（2021）,"中华医学会骨科学分会(COA,Chinese Orthopaedic Association)",会员可通过APP阅读,https://guide.medlive.cn/guideline/22986
海立新苦木注射液临床应用基层共识,中国感染病相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/22981
早发型帕金森病的诊断与治疗中国专家共识,中华医学会神经病学分会帕金森病及运动障碍学组,会员可通过APP阅读,https://guide.medlive.cn/guideline/22941
白癜风诊疗共识（2021版）,中国中西医结合学会皮肤性病专业委员会,有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/22887
中国儿童消化内镜诊疗相关肠道准备快速指南（2020，西安）,"中华医学会内镜学分会(CSDE,Chinese Society of Digestive Endoscopy)",站内免费下载,https://guide.medlive.cn/guideline/22875
需氧菌性阴道炎诊治专家共识（2021版）,中华医学会妇产科学分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/22856
2021 APASL共识指南：药物性肝损伤,"亚太肝脏研究学会(APASL,Asian-Pacific Association for the Study of the Liver)",有解读站内免费下载,https://guide.medlive.cn/guideline/22784
原发性肝癌二级预防共识（2021年版）,"中华医学会肝病学分会(Chinese Society of Hepatology, CMA)",站内免费下载,https://guide.medlive.cn/guideline/22780
2021 AFSUMB指南：对比增强内镜超声检查,"亚洲医学和生物学超声学会联合会(AFSUMB,Asian Federation of Societies for Ultrasound in Medicine and Biology)",站内免费下载,https://guide.medlive.cn/guideline/22806
2021 APSN建议：适当应用HIF-PH抑制剂,"亚太肾脏病学会(APSN,Asia Pacific Society of Nephrology)",有解读站内免费下载,https://guide.medlive.cn/guideline/24346
2020 JSMO/JSCO/JCA临床实践指南：癌症诊断和治疗中的下一代测序技术,"日本肿瘤内科学会(JSMO,Japanese Society of Medical Oncology)",站内免费下载,https://guide.medlive.cn/guideline/23251
孕激素维持妊娠与黄体支持临床实践指南,中国医师协会生殖医学专业委员会,会员可通过APP阅读,https://guide.medlive.cn/guideline/22869
中国黄褐斑诊疗专家共识（2021版）,中国中西医结合学会皮肤性病专业委员会,有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/22867
2021 EAPC/EHRA共识文件：心脏植入式电子设备受者多因素综合心脏康复,"欧洲预防心脏病协会(EAPC,European Association of Preventive Cardiology)",有解读第三方数据库下载,https://guide.medlive.cn/guideline/22783
2021 共识指南：肌张力障碍和痉挛的肉毒毒素疗法一般流程和剂量表,国外神经内科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/22782
2020 SIS指南：复杂皮肤软组织感染的管理,"外科感染学会(SIS,Surgical Infection Society)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/22788
2021 bárány学会共识文件：晕动病的诊断标准,Barany学会(Bárány Society),有翻译站内免费下载,https://guide.medlive.cn/guideline/22794
瘢痕早期治疗全国专家共识（2020版）,中国整形美容协会,会员可通过APP阅读,https://guide.medlive.cn/guideline/22877
中国整合胃癌前病变临床管理指南,中华中医药学会脾胃病分会,站内免费下载,https://guide.medlive.cn/guideline/24760
心脏病患者非心脏手术围麻醉期中国专家临床管理共识（2020）,中国心胸血管麻醉学会,站内免费下载,https://guide.medlive.cn/guideline/23017
希氏-浦肯野系统起搏中国专家共识,中华医学会心电生理和起搏分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/22940
2021 KSTCVS建议：体外膜肺氧合治疗COVID-19,"韩国胸心血管外科学会(KSTCVS,Korean Society for Thoracic and Cardiovascular Surgery)",站内免费下载,https://guide.medlive.cn/guideline/22931
口腔颌面部间隙感染诊疗专家共识,中国口腔科相关专家组（统称）,会员可通过APP阅读,https://guide.medlive.cn/guideline/22910
心房颤动基层合理用药指南,"中华医学会(CMA,Chinese Medical Association)",会员可通过APP阅读,https://guide.medlive.cn/guideline/22854
室性心动过速基层合理用药指南,"中华医学会(CMA,Chinese Medical Association)",会员可通过APP阅读,https://guide.medlive.cn/guideline/22851
心房颤动患者心脏康复中国专家共识,中国康复医学会(Chinese Association Of Rehabilitation Medicine),会员可通过APP阅读,https://guide.medlive.cn/guideline/22845
上尿路疾病经皮穿刺途径诊疗安全共识,中国医促会泌尿健康促进分会,站内免费下载,https://guide.medlive.cn/guideline/22800
2021 SIIA共识文件：睡眠障碍、高血压和心血管疾病的诊断和治疗方法,"意大利高血压学会(SIIA,Italian Society of Hypertension)",站内免费下载,https://guide.medlive.cn/guideline/22774
2021 JRS指南：咳嗽和咳痰的管理,"日本呼吸学会(JRS,the Japanese Respiratory Society)",站内免费下载,https://guide.medlive.cn/guideline/22786
2021 AAST共识文件：创伤重症监护室内深静脉血栓的预防,"美国创伤外科协会(AAST,American Association for the Surgery of Trauma)",站内免费下载,https://guide.medlive.cn/guideline/23190
2021 法国建议：白塞病的管理,国外风湿免疫科相关专家小组,站内免费下载,https://guide.medlive.cn/guideline/22762
2021 KDIGO临床实践指南：慢性肾脏病患者的血压管理,"改善全球肾脏病预后组织(KDIGO,Kidney Disease: Improving Global Outcomes)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/22770
新生儿经外周置入中心静脉导管操作及管理指南（2021）,中国医师协会新生儿科医师分会,站内免费下载,https://guide.medlive.cn/guideline/22761
成人围手术期血糖监测专家共识,"中国研究型医院学会(CRHA,Chinese Research Hospital Association)",站内免费下载,https://guide.medlive.cn/guideline/22748
中国头痛门诊建设规范,国家神经系统疾病质量控制中心,站内免费下载,https://guide.medlive.cn/guideline/22829
2020 JSGE循证临床实践指南：消化性溃疡,"日本胃肠病学会(JSGE,Japanese Society of Gastroenterology)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/22750
2021 多学科共识：优化肿瘤NTRK基因改变检测,国外肿瘤科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/22757
2021 国际共识建议：体质不匹配修复缺陷(CMMRD)的诊断标准,国外肿瘤科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/22764
2021 亚洲专家建议：亚洲2型糖尿病合并肾脏病患者应用钠-葡萄糖协同转运蛋白2抑制剂,亚洲内分泌专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/22787
2021 ASH静脉血栓栓塞的管理指南：癌症患者静脉血栓栓塞的预防和治疗,"美国血液病学会(ASH,American Society of Hematology)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/22798
2020 KSTR临床实践指南：肺部病变经胸穿刺活检,"韩国胸部影像学会(KSTR,Korean Society of Thoracic Radiology)",站内免费下载,https://guide.medlive.cn/guideline/23112
急性胰腺炎急诊诊断及治疗专家共识,中华医学会急诊医学分会,站内免费下载,https://guide.medlive.cn/guideline/22734
宏基因组高通量测序技术应用于感染性疾病原检测中国专家共识,"中华医学会检验医学分会(CSLM,Chinese Sciety of Laboratory Medicine)",会员可通过APP阅读,https://guide.medlive.cn/guideline/22831
2021 SMFM咨询系列#53：妊娠期肝内胆汁淤积,"母胎医学会(SMFM,Society for Maternal-Fetal Medicine)",第三方数据库下载,https://guide.medlive.cn/guideline/22404
2021 瑞典国家指南：慢性胰腺炎,国外消化科相关专家小组（统称）,有翻译站内免费下载,https://guide.medlive.cn/guideline/22751
2021 国际专家意见：PET/MR在骨转移瘤影像学检查中的应用,国外影像科相关专家小组,站内免费下载,https://guide.medlive.cn/guideline/22759
我国CLASS术式操作专家共识（2021),中国眼科相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/26155
2021 IUA意见书：多血管动脉粥样硬化性疾病患者的管理,"国际血管联盟(IUA,International Union of Angiology)",第三方数据库下载,https://guide.medlive.cn/guideline/24656
2021 APA指南：性少数群体的心理学实践,"美国精神病学会(APA,American Psychiatric Association)",第三方数据库下载,https://guide.medlive.cn/guideline/25104
2021 JAES共识声明：成人低危甲状腺乳头微小癌的适应证的积极监测策略,"日本内分泌外科协会(JAES,Japan Association of Endocrine Surgery)",站内免费下载,https://guide.medlive.cn/guideline/24538
2021 国际共识声明：注射利多卡因用于术后疼痛和恢复的有效性和安全性,国外麻醉相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/23433
2021 荷兰指南：膝关节内镜检查—第2部分：非半月板膝关节内损伤,"荷兰骨科协会(NOV,Dutch Orthopedic Association)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/24177
2021 荷兰指南：膝关节内镜检查—第1部分：半月板,"荷兰骨科协会(NOV,Dutch Orthopedic Association)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/24176
青鹏软膏皮肤科临床应用专家共识,中华中医药学会皮肤科专业委员会,站内免费下载,https://guide.medlive.cn/guideline/23219
新生儿脐静脉置管相关并发症防控指南,中华医学会儿科学分会新生儿学组,会员可通过APP阅读,https://guide.medlive.cn/guideline/23196
阻塞性睡眠呼吸暂停患者围术期麻醉管理专家共识（2020修订版）快捷版,中华医学会麻醉学分会,站内免费下载,https://guide.medlive.cn/guideline/22972
胃肠胰神经内分泌肿瘤诊治专家共识（2020·广州）,"中华医学会消化病学分会(CSGE,Chinese Society Of Gastroenterology)",有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/22967
复杂性双胎产前超声临床常见问题专家共识,中华医学会超声医学分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/22886
冠心病心脏康复基层指南（2020年）,"中华医学会(CMA,Chinese Medical Association)",会员可通过APP阅读,https://guide.medlive.cn/guideline/22843
慢性乙型肝炎基层诊疗指南（2020年）,"中华医学会(CMA,Chinese Medical Association)",有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/22842
儿童肾结石诊疗的临床专家共识,中华医学会小儿外科学分会,站内免费下载,https://guide.medlive.cn/guideline/22817
2021 昆士兰临床指南：妊娠期糖尿病,"昆士兰卫生组织(QLD,Queensland Health)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/22812
中国成人心脏瓣膜病超声心动图规范化检查专家共识,中华医学会心血管病学分会(Chinese Society of Cardiology),站内免费下载,https://guide.medlive.cn/guideline/22805
棘球蚴病临床领域相关中文专业术语专家共识,中国医师协会外科医师分会包虫病外科专业委员会,站内免费下载,https://guide.medlive.cn/guideline/22801
骶髂关节痛诊疗中国专家共识,中华医学会疼痛学分会,站内免费下载,https://guide.medlive.cn/guideline/22773
头孢泊肟酯临床应用专家建议（下）,头孢泊肟酯临床应用专家建议编写专家组,有其他版本站内免费下载,https://guide.medlive.cn/guideline/22760
2021 昆士兰临床指南：妊娠期梅毒,"昆士兰卫生组织(QLD,Queensland Health)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/22758
中医药单用/联合抗生素治疗社区获得性肺炎临床实践指南,"中华中医药学会(CACM,China Association of Chinese Medcine)",站内免费下载,https://guide.medlive.cn/guideline/22756
类风湿关节炎中西医结合医疗质量控制指标专家共识（2021年版）,北京中西医结合学会风湿病分会,站内免费下载,https://guide.medlive.cn/guideline/22755
小儿腹腔镜脾切除术操作指南（2020版）,中华医学会小儿外科学分会,站内免费下载,https://guide.medlive.cn/guideline/22753
中西医结合食管癌治疗方案专家共识（2021年版）,"中国中西医结合学会(CAIM,Chinese Association of Integrative Medicine)",站内免费下载,https://guide.medlive.cn/guideline/22752
胎儿新生儿溶血病实验室检测专家共识,中国输血协会,站内免费下载,https://guide.medlive.cn/guideline/22749
气道内金属支架临床应用中国专家共识,世界内镜医师协会呼吸内镜协会,站内免费下载,https://guide.medlive.cn/guideline/22820
2021 CCO临床实践指南：新诊断Ⅱ、Ⅲ或Ⅳ期卵巢上皮癌、输卵管癌或原发性腹膜癌的巩固或维持系统治疗,"加拿大安大略癌症治疗中心(CCO,Cancer Care Ontario)",站内免费下载,https://guide.medlive.cn/guideline/22828
2021 JBCS建议：COVID-19流行期间乳腺癌患者的管理,"日本乳腺癌学会(JBCS,Japan Breast Cancer Society)",第三方数据库下载,https://guide.medlive.cn/guideline/22736
2021 ATA/BTA/ETA共识文件：应用左旋甲状腺素/碘塞罗宁联合治疗甲状腺功能减退,"美国甲状腺协会(ATA,American Thyroid Association)",站内免费下载,https://guide.medlive.cn/guideline/22810
中国白塞综合征中西医结合诊疗专家共识（2020年）,中国风湿免疫科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/22819
2021 HFSA/HFA/JHFS共识报告：心力衰竭的通用性定义,"美国心衰学会(HFSA,HEART FAILURE SOCIETY OF AMERICA)",第三方数据库下载,https://guide.medlive.cn/guideline/22702
2021 SPAQI共识声明：阿片类和非阿片类镇痛药的术前管理,"围术期评估和质量改进学会(SPAQI,Society for Perioperative Assessment and Quality Improvement)",第三方数据库下载,https://guide.medlive.cn/guideline/22754
2021 CAG临床实践指南：炎症性肠病患者免疫接种—第1部分：活疫苗,"加拿大胃肠病学协会(CAG,The Canadian Association of Gastroenterology)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/22777
2021 ASTCT指南：造血细胞移植后肠杆菌感染的预防和管理,"美国移植与细胞治疗学会(ASTCT,American Society for Transplantation and Cellular Therapy)",站内免费下载,https://guide.medlive.cn/guideline/22860
2018 JCS指南：慢性冠心病的诊断,"日本循环学会(JCS,Japanese Circulation Society)",站内免费下载,https://guide.medlive.cn/guideline/22693
2021 ECMM/ISHAM/ASM全球指南：罕见霉菌感染的诊断和管理,"欧洲医学真菌学联盟(ECMM,European Confederation of Medical Mycology)",站内免费下载,https://guide.medlive.cn/guideline/22735
2021 ILEP意见书：急性冠脉综合征后降脂治疗的最佳应用,"国际血脂专家组(ILEP,International Lipid Expert Panel)",站内免费下载,https://guide.medlive.cn/guideline/22737
2021 欧洲共识：COPD急性院内加重的标准化临床评估、管理和随访,国外呼吸科专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/22763
儿童心力衰竭诊断和治疗建议 （2020年修订版）,中华医学会儿科学分会心血管学组,有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/22680
2021 中国专家共识：阵发性运动诱发性运动障碍的诊断和治疗建议,中国神经内科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/22689
更年期妇女健康管理专家共识（基层版）,中国医师协会全科医师分会,站内免费下载,https://guide.medlive.cn/guideline/22688
新型冠状病毒肺炎疫情防控期间子宫颈癌三级防控综合管理中国专家共识,中国医师协会妇产科医师分会,站内免费下载,https://guide.medlive.cn/guideline/22692
CAR-T 细胞治疗NHL毒副作用临床管理专家共识,"中国研究型医院学会(CRHA,Chinese Research Hospital Association)",站内免费下载,https://guide.medlive.cn/guideline/22700
2021 CUA/CUOG指南：去势抵抗性前列腺癌的管理,"加拿大泌尿外科协会(CUA,Canadian Urological Association)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/22687
2021 国际多学科共识声明：牙源性鼻窦炎的诊断,国外耳鼻喉相关专家组（统称）,第三方数据库下载,https://guide.medlive.cn/guideline/22690
2021 WAO声明：COVID-19疫苗相关过敏反应,"世界过敏组织(WAO,Word Allerge Organization)",站内免费下载,https://guide.medlive.cn/guideline/22709
2021 AASLD专家共识声明：肝病患者接种疫苗预防COVID-19感染,"美国肝病研究学会(AASLD,American Association for the Study of Liver Diseases)",有翻译第三方数据库下载,https://guide.medlive.cn/guideline/22691
2020 JSS/JNS/JSNET指南：机械血栓清除术（第4版）,"日本卒中学会(JSS,Japan Stroke Society)",站内免费下载,https://guide.medlive.cn/guideline/22685
输卵管妊娠中西医结合诊疗指南,"中国中西医结合学会(CAIM,Chinese Association of Integrative Medicine)",站内免费下载,https://guide.medlive.cn/guideline/22683
射频消融选择性减胎术技术规范（2021年更新版）,中国妇幼保健协会双胎妊娠专业委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/22681
2021 ESGE指南：非静脉曲张性上消化道出血的内镜诊断和治疗（更新版）,"欧洲胃肠道内窥镜学会(ESGE,European Society of Gastrointestinal Endoscopy)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/22686
2021 BSHI指南：造血祖细胞移植HLA配型和供体选择,"英国组织相容性和免疫遗传学学会(BSHI,British Society for Histocompatibility and Immunogenetics)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/22694
2021 ASCRS临床实践指南：结直肠癌根治术后患者监测和生存护理,"美国结肠和直肠外科医师学会(ASCRS,American Society of Colon and Rectal Surgeons)",第三方数据库下载,https://guide.medlive.cn/guideline/22695
2022 WASOG声明：结节病相关肺动脉高压的诊断和治疗,"世界结节病和其他肉芽肿性疾病协会(WASOG,World Association of Sarcoidosis and Other Granulomatous disease)",站内免费下载,https://guide.medlive.cn/guideline/25102
放疗患者营养治疗专家共识,中国抗癌协会肿瘤营养与支持治疗专业委员会,站内免费下载,https://guide.medlive.cn/guideline/23048
毒品戒断人员营养治疗专家共识,国家卫生健康委毒品依赖和戒治重点实验室,站内免费下载,https://guide.medlive.cn/guideline/23077
2020 临床实践指南：抗生素锁治疗在成人和儿童长期静脉导管相关感染保守治疗中的应用—何时以及如何进行,国外感染病相关专家组（统称）,第三方数据库下载,https://guide.medlive.cn/guideline/23069
2021 ETA指南：辅助生殖前以及辅助生殖过程中甲状腺疾病,"欧洲甲状腺协会(ETA,European Thyroid Association)",第三方数据库下载,https://guide.medlive.cn/guideline/22900
2021 ESPEN指南：急慢性肾脏病住院患者的临床营养,"欧洲临床营养和代谢学会(ESPEN,The European Society for Clinical Nutrition and Metabolism)",第三方数据库下载,https://guide.medlive.cn/guideline/22790
2021 ASH指南：COVID-19患者应用抗凝剂进行血栓预防,"美国血液病学会(ASH,American Society of Hematology)",第三方数据库下载,https://guide.medlive.cn/guideline/22804
儿童扁桃体腺样体低温等离子射频消融术规范化治疗临床实践指南,中国医师协会耳鼻咽喉头颈外科医师分会,站内免费下载,https://guide.medlive.cn/guideline/22672
2020 AACA意见书：急性心肌梗死的质量指标,"急性心血管保健协会(AACA,Acute Cardiovascular Care Association)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/22670
2021 EASL意见书：慢性肝病，胆囊癌以及肝移植受者接种COVID-19疫苗,"欧洲肝脏研究学会(EASL,European Association for the Study of the Liver)",第三方数据库下载,https://guide.medlive.cn/guideline/22698
中国浸润性乳腺癌诊治临床实践指南（2022 版）,中华医学会外科学分会,站内免费下载,https://guide.medlive.cn/guideline/25114
贝那普利氢氯噻嗪片基层临床应用全科专家共识,中国医师协会全科医师分会,站内免费下载,https://guide.medlive.cn/guideline/22669
疫苗接种不良事件紧急处理中国急诊专家共识,"中国医师协会急诊医师分会(CHINESE COLLEGE OF EMERGENCY PHYSICANS,CCEP)",站内免费下载,https://guide.medlive.cn/guideline/22647
成人糖尿病患者血压管理专家共识,上海市医学会(ShangHai Medical Association),站内免费下载,https://guide.medlive.cn/guideline/22637
2020 JSGE循证临床实践指南：肠易激综合征,"日本胃肠病学会(JSGE,Japanese Society of Gastroenterology)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/22636
2021 UKAAN共识声明：成人ADHD患者职业治疗干预建议,"英国成人ADHD网(UKAAN,The UK Adult ADHD Network)",站内免费下载,https://guide.medlive.cn/guideline/22651
2021 英国指南：耐甲氧西林金黄色葡萄球菌的治疗（更新版）,国外感染病相关专家组（统称）,第三方数据库下载,https://guide.medlive.cn/guideline/23669
2021 AA指南：镰状细胞病患者围术期管理,"麻醉医师协会（英国）(AA,Association of Anaesthetists)",站内免费下载,https://guide.medlive.cn/guideline/22627
脑卒中病情监测中国多学科专家共识,中国医师协会神经外科医师分会神经重症专家委员会,会员可通过APP阅读,https://guide.medlive.cn/guideline/22847
人乳头瘤病毒疫苗临床应用中国专家共识,中华医学会妇科肿瘤学分会,有解读站内免费下载,https://guide.medlive.cn/guideline/22603
2021 USPSTF建议声明：无症状颈动脉狭窄的筛查,"美国预防医学工作组(USPSTF,U.S. Preventive Services Task Force)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/22615
2021 澳大利亚和新西兰指南：儿童轻中度头部损伤,"急诊儿科研究国际协作组(PREDICT,Paediatric Research in Emergency Departments International Collaborative)",第三方数据库下载,https://guide.medlive.cn/guideline/22620
2021 IMWG建议：多发性骨髓瘤相关骨病的治疗,"国际骨髓瘤工作组(IMWG,International Myeloma Working Group)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/22649
2021 EHA/ESMO临床实践指南：多发性骨髓瘤的诊断，治疗和随访,"欧洲血液学协会(EHA,European Haematology Association)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/22668
2021 加拿大专家共识：难治性抑郁的定义、高危因素及评估,国外精神科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/22747
2021 昆士兰临床指南：高血压和妊娠,"昆士兰卫生组织(QLD,Queensland Health)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/22643
中成药治疗湿疹临床应用指南（2020年）,《中成药治疗优势病种临床应用指南》标准化项目组,站内免费下载,https://guide.medlive.cn/guideline/22642
中成药治疗小儿急性上呼吸道感染临床应用指南（2020年）,《中成药治疗优势病种临床应用指南》标准化项目组,站内免费下载,https://guide.medlive.cn/guideline/22629
新型冠状病毒实验室检测专家共识,"中国医院协会(CHA,Chinese Hospital Association)",站内免费下载,https://guide.medlive.cn/guideline/22628
阻断血吸虫病传播策略与措施专家共识,中国感染病相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/22626
中成药治疗慢性胃炎临床应用指南（2020年）,《中成药治疗优势病种临床应用指南》标准化项目组,站内免费下载,https://guide.medlive.cn/guideline/22599
预防接种知情告知专家共识（上）,"中华预防医学会(CPMA,Chinese Preventive Medicine Association)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/22594
云南省高浓度氯化钾注射液临床使用与管理专家共识（2020）,云南省药事管理及临床药学质量控制中心,站内免费下载,https://guide.medlive.cn/guideline/22589
2021 ELSO临时指南共识声明：体外生命支持治疗先天性膈疝,"体外生命支持组织(ELSO,Extracorporeal Life Support Organization)",站内免费下载,https://guide.medlive.cn/guideline/22583
2021 ERKNet共识建议：巴特综合征的诊断和管理,"欧洲罕见肾病参考网(ERKNet,European Rare Kidney Disease Reference Network)",站内免费下载,https://guide.medlive.cn/guideline/22585
2020 ISPD指南：腹膜透析在急性肾损伤中的应用（儿科）,"国际腹膜透析协会(ISPD,International Society for peritoneal dialysis)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/22591
