标题,来源,下载方式,链接
2017 意大利指南：中重度斑块型银屑病的系统治疗,国外皮肤性病相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/12840
2017 BSR/BHPR指南：非生物疾病修饰性抗风湿药物处方应用和监测,"英国风湿病学会(BSR,British Society for Rheumatology)",站内免费下载,https://guide.medlive.cn/guideline/12994
冠状动脉内旋磨术中国专家共识,中国心血管病相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/13038
2017 ENETS共识指南：小肠和胰腺神经内分泌瘤的手术治疗,"欧洲神经内分泌肿瘤学会(ENETS,European Neuroendocrine Tumor Society)",站内免费下载,https://guide.medlive.cn/guideline/12813
2017 EGTM指南：乳腺癌标志物的临床应用,"欧洲肿瘤标志物小组(EGTM,European Group on Tumor Markers)",站内免费下载,https://guide.medlive.cn/guideline/12852
2017 循证建议：肉毒杆菌毒素治疗颈部肌张力障碍,国外神经内科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/12923
2017 EDF指南：妊娠期应用糖皮质激素,"欧洲皮肤病学论坛(EDF,European Dermatology Forum)",站内免费下载,https://guide.medlive.cn/guideline/12810
2017 SCCT共识声明：无症状患者冠状动脉钙化评分的临床适应症,"美国心血管计算机断层扫描学会(SCCT,Society of Cardiovascular Computed Tomography)",站内免费下载,https://guide.medlive.cn/guideline/12901
2017 围手术期间吸烟管理指南,国外麻醉相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/12827
2017 非处方质子泵抑制剂安全合理使用共识,国外消化科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/12825
2017 Fleischner学会指南：CT检出肺部偶发性结节的管理,Fleischner学会(Fleischner Society),站内免费下载,https://guide.medlive.cn/guideline/12824
老年人异常血压波动临床诊疗中国专家共识,中国老年医学学会高血压分会,站内免费下载,https://guide.medlive.cn/guideline/12877
2017 CAP/ASH指南：急性白血病初始诊断检查,"美国病理学家协会(CAP,College of American Pathologists)",第三方数据库下载,https://guide.medlive.cn/guideline/12797
2017 ACR适宜性标准：可切除胰腺癌,"美国放射学会(ACR,American College of Radiology)",有翻译站内免费下载,https://guide.medlive.cn/guideline/12820
2017 BC指南：慢性阻塞性肺病的诊断和管理,"不列颠哥伦比亚省临床实践指南中心(BC,Clinical Practice Guidelines and Protocols in British Columbia)",站内免费下载,https://guide.medlive.cn/guideline/13097
2017 BC指南：无法治愈性癌症或晚期疾病患者的姑息治疗,"不列颠哥伦比亚省临床实践指南中心(BC,Clinical Practice Guidelines and Protocols in British Columbia)",站内免费下载,https://guide.medlive.cn/guideline/13101
2017 NICE诊断指南：结直肠癌患者林奇综合征分子检测策略（DG.27）,"英国国家卫生与临床优化研究所 (NICE,National Institute for Health and Clinical Excellence)",站内免费下载,https://guide.medlive.cn/guideline/13308
2017 UK指南：青少年慢性消化系统疾病患者向成人过度时期的管理,"英国胃肠病学会(BSG,British Society of Gastroenterology)",第三方数据库下载,https://guide.medlive.cn/guideline/12808
2017 ADA立场声明：糖尿病视网膜病变,"美国糖尿病学会(ADA,American Diabetes Association)",有解读第三方数据库下载,https://guide.medlive.cn/guideline/12789
2017 多学科共识建议：继发于抗精神病药物的医源性高催乳素血症的治疗,国外精神科相关专家小组（统称）,有翻译站内免费下载,https://guide.medlive.cn/guideline/12812
饮食营养抗衰老规范化指南,中国整形美容协会抗衰老分会,站内免费下载,https://guide.medlive.cn/guideline/14155
中国骨科手术加速康复——围术期血液管理专家共识,国家卫生计生委公益性行业科研专项《关节置换术安全性与效果评价》项目组,站内免费下载,https://guide.medlive.cn/guideline/13974
白癜风中医治疗专家共识,中华中医药学会皮肤科专业委员会,站内免费下载,https://guide.medlive.cn/guideline/13433
儿童普通感冒与变应性鼻炎早期识别和诊治专家共识,中国医师协会儿科医师分会儿童耳鼻咽喉专业委员会,站内免费下载,https://guide.medlive.cn/guideline/12936
常见心血管疾病经外科途径进行介入诊疗的专家共识,"中华人民共和国国家卫生和计划生育委员会(NHFPC,National Health and Family Planning Commission of China)",站内免费下载,https://guide.medlive.cn/guideline/12912
肺痿诊疗专家共识意见（江西省）,中医相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/12891
经皮冠状动脉介入治疗围手术期心肌损伤中医诊疗专家共识,世界中医药学会联合会介入心脏病专业委员会,有解读站内免费下载,https://guide.medlive.cn/guideline/12854
糖尿病微循环障碍临床用药专家共识,"中国微循环学会(CMS,Chinese Society of Microcirculation)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/13098
中国糖尿病药物注射技术指南（2016年版）,中华糖尿病杂志指南与共识编写委员会,有解读有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/13040
高甘油三酯血症及其心血管风险管理专家共识,中国胆固醇教育计划委员会,有解读会员可通过APP阅读,https://guide.medlive.cn/guideline/13039
慢性肝病患者肠外肠内营养支持与膳食干预专家共识,北京医学会,站内免费下载,https://guide.medlive.cn/guideline/13066
骨肌疾病体外冲击波疗法中国专家共识（第2 版）,"中国研究型医院学会(CRHA,Chinese Research Hospital Association)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/13012
益生菌儿科临床应用循证指南,中华预防医学会微生态学分会儿科学组,有其他版本站内免费下载,https://guide.medlive.cn/guideline/13011
肝脏及胆道恶性肿瘤多学科综合治疗协作组诊疗模式专家共识,"中国研究型医院学会(CRHA,Chinese Research Hospital Association)",站内免费下载,https://guide.medlive.cn/guideline/13003
灾害事故现场急救与卫生应急处置专家共识(2017),"中国研究型医院学会(CRHA,Chinese Research Hospital Association)",站内免费下载,https://guide.medlive.cn/guideline/12970
2017 ACFAS临床共识声明：围术期管理,"美国足踝外科医师协会(ACFAS,American College of Foot and Ankle Surgeons)",站内免费下载,https://guide.medlive.cn/guideline/12807
2017 EAST实践管理指南：严重创伤出血患者损伤控制,"美国东部创伤外科学会(EAST,The Eastern Association for the Surgery of Trauma)",站内免费下载,https://guide.medlive.cn/guideline/12800
2017 WVS指南：腹主动脉瘤破裂患者的转诊,"西方血管学会(WVS,Western Vascular Society)",站内免费下载,https://guide.medlive.cn/guideline/12814
2017 ACOG委员会意见：产程中减少干预的方法（No.687）,"美国妇产科医师学会(ACOG,American College of Obstetricians and Gynecologists)",有解读有翻译站内免费下载,https://guide.medlive.cn/guideline/13151
2017 印度肾脏科专家组共识声明：慢性肾脏病高血压的管理,肾脏病相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/14090
2017 最佳实践建议：支气管内瓣膜置入内镜下肺减容术,国外呼吸科专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/14775
2017 ESDAP意见书：自伤性皮肤损伤的管理进和治疗方法,"欧洲皮肤和精神病学会(ESDAP,European Society for Derma­tology and Psychiatry)",站内免费下载,https://guide.medlive.cn/guideline/16243
2017 ESGE临床指南：结直肠息肉切除术和内镜下粘膜切除术（EMR）,"欧洲胃肠道内窥镜学会(ESGE,European Society of Gastrointestinal Endoscopy)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/12754
2017 ISG-EHCV循证建议：慢性HCV感染肝外表现的管理,"国际HCV相关肝外表现研究组(ISG-EHCV,International Study Group of Extrahepatic Manifestations related to HCV)",有翻译站内免费下载,https://guide.medlive.cn/guideline/12784
2017 预防儿童卫生保健建议,"美国儿科学会(AAP,American Academy of Pediatrics)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/12848
2017 ENETS共识建议：神经内分泌肿瘤的随访和记录,"欧洲神经内分泌肿瘤学会(ENETS,European Neuroendocrine Tumor Society)",站内免费下载,https://guide.medlive.cn/guideline/12847
2016 ESSKA半月板共识：退行性半月板损伤的手术治疗,"欧洲运动创伤,膝部手术及关节镜检查学会(ESSKA,European Society of Sports Traumatology, Knee Surgery, Arthroscopy)",站内免费下载,https://guide.medlive.cn/guideline/12764
2017 SEIMC临床实践指南：人工关节感染的管理,"西班牙临床微生物和传染病学会(SEIMC,Spanish Society of Clinical Microbiologyand Infectious Diseases)",站内免费下载,https://guide.medlive.cn/guideline/12786
2017 多学科指南：应用高压氧预防和治疗颌骨放射性骨坏死,国外肿瘤科相关专家小组（统称）,第三方数据库下载,https://guide.medlive.cn/guideline/12839
α1肾上腺素能受体激动剂围术期应用专家共识（2017版）,中华医学会麻醉学分会,站内免费下载,https://guide.medlive.cn/guideline/12833
“腰椎间盘突出症的康复治疗”中国专家共识,中国康复医学相关专家组（统称）,有其他版本站内免费下载,https://guide.medlive.cn/guideline/12806
糖尿病前期中医药循证临床实践指南,中国内分泌相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/12770
2017 EAES临床共识声明：腹腔镜手术治疗胰腺肿瘤,"欧洲内镜外科协会(EAES,The European Association for Endoscopic Surgery)",有翻译站内免费下载,https://guide.medlive.cn/guideline/12769
2017 CPIC指南：遗传药理学指导华法林剂量,"临床药物基因组学实施联盟(CPIC,Clinical Pharmacogenetics Implementation Consortium)",有解读第三方数据库下载,https://guide.medlive.cn/guideline/12758
2017 ASIPP指南：处方阿片类药物治疗慢性非癌性疼痛,"美国介入疼痛医师协会(ASIPP,American Society of Interventional Pain Physicians)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/12796
2017 BAD指南：接触性皮炎的管理,"英国皮肤科医师协会(BAD,British Association of Dermatologists)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/12834
2017 IWWM-8共识小组建议： IgM副蛋白血症和华氏巨球蛋白血症相关性周围神经病变的调查和管理,"国际华氏巨球蛋白血症工作组(IWWM,International Workshops on Waldenstrom Macroglobulinaemia)",站内免费下载,https://guide.medlive.cn/guideline/12829
2017 SOGC临床实践指南：儿童，青少年和成人附件扭转的诊断与管理（No.341）,"加拿大妇产科医生协会(SOGC,Society of Obstetricians and Gynaecologists of Canada)",有解读站内免费下载,https://guide.medlive.cn/guideline/12924
肿瘤深部热疗和全身热疗技术管理规范（2017版）,"中华人民共和国国家卫生和计划生育委员会(NHFPC,National Health and Family Planning Commission of China)",站内免费下载,https://guide.medlive.cn/guideline/13575
同种异体角膜移植技术管理规范 （2017年版）,"中华人民共和国国家卫生和计划生育委员会(NHFPC,National Health and Family Planning Commission of China)",站内免费下载,https://guide.medlive.cn/guideline/12974
肿瘤消融治疗技术管理规范 （2017年版）,"中华人民共和国国家卫生和计划生育委员会(NHFPC,National Health and Family Planning Commission of China)",站内免费下载,https://guide.medlive.cn/guideline/12887
造血干细胞移植技术管理规范（2017年版）,"中华人民共和国国家卫生和计划生育委员会(NHFPC,National Health and Family Planning Commission of China)",站内免费下载,https://guide.medlive.cn/guideline/12830
同种胰岛移植技术管理规范（2017年版）,"中华人民共和国国家卫生和计划生育委员会(NHFPC,National Health and Family Planning Commission of China)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/12821
心室辅助技术管理规范（2017版）,"中华人民共和国国家卫生和计划生育委员会(NHFPC,National Health and Family Planning Commission of China)",站内免费下载,https://guide.medlive.cn/guideline/12804
2017 JSA指南：职业过敏性疾病,"日本变态反应学会(JSA,Japanese Society of Allergology)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/12759
2017 JSA指南：过敏性鼻炎,"日本变态反应学会(JSA,Japanese Society of Allergology)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/12752
2017 ACP临床实践指南：急性，亚急性以及慢性腰痛的无创治疗,"美国医师协会(ACP,American College of Physicians)",有解读站内免费下载,https://guide.medlive.cn/guideline/12722
2017 IDSA临床实践指南：医疗相关性脑室炎和脑膜炎,"美国感染病学会(IDSA,Infectious Diseases Society of America)",有解读第三方数据库下载,https://guide.medlive.cn/guideline/12753
2017 意大利共识：直接口服抗凝药物的内科应用,"意大利内科学会(SIMI,Italian Society of Internal Medicine)",站内免费下载,https://guide.medlive.cn/guideline/14314
2017 AHA科学声明：远程医疗在儿科心脏病学中的应用,"美国心脏协会(AHA,American Heart Association)",站内免费下载,https://guide.medlive.cn/guideline/12731
2017 AOA循证临床实践指南：儿童全面眼睛和视力检查,"美国视觉协会(AOA,American Optometric Association)",站内免费下载,https://guide.medlive.cn/guideline/13625
2017 日本成人哮喘指南,"日本变态反应学会(JSA,Japanese Society of Allergology)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/12741
长春碱类药物治疗恶性淋巴瘤中国专家共识（2017）,中国抗癌协会淋巴瘤专业委员会,站内免费下载,https://guide.medlive.cn/guideline/13062
2017 JSA指南：过敏性结膜病,"日本变态反应学会(JSA,Japanese Society of Allergology)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/13052
阿片类物质使用相关障碍诊断治疗指导原则,中国精神科相关专家小组,有其他版本站内免费下载,https://guide.medlive.cn/guideline/12776
苯二氮䓬类药物临床使用专家共识,中国精神科相关专家小组,有解读站内免费下载,https://guide.medlive.cn/guideline/12775
2017 JSA指南：特应性皮炎,"日本变态反应学会(JSA,Japanese Society of Allergology)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/12760
毒蛇咬伤中医诊疗方案专家共识（2016版）,中华中医药学会外科分会,站内免费下载,https://guide.medlive.cn/guideline/12744
中国成人动脉粥样硬化性心血管疾病基层管理路径专家共识（建议稿）,中华医学会全科医学分会,站内免费下载,https://guide.medlive.cn/guideline/12715
2017 ESES/ENSAT建议：肾上腺皮质癌的手术治疗,"欧洲内分泌外科学会(ESES,European Society of Endocrine Surgeons)",站内免费下载,https://guide.medlive.cn/guideline/12745
2017 WHO意见书：破伤风疫苗,"世界卫生组织(WHO,The World Health Organization)",有翻译第三方数据库下载,https://guide.medlive.cn/guideline/12791
2017 巴西临床实践建议：晚期前列腺癌,巴西泌尿外科学会(Brazilian Society of Urology),第三方数据库下载,https://guide.medlive.cn/guideline/13431
2017 ESGAR/EAES/EFISDS/ESGE联合指南：胆囊息肉的管理和随访,"欧洲胃肠道和腹部放射学会(ESGAR,European Society of Gastrointestinal and Abdominal Radiology)",有翻译有其他版本站内免费下载,https://guide.medlive.cn/guideline/12706
中国卫生行业标准-细菌性腹泻临床实验室诊断操作指南（WS/T 498-2017）,中华人民共和国国家卫生健康委员会,站内免费下载,https://guide.medlive.cn/guideline/17422
中国卫生行业标准-下呼吸道感染细菌培养操作指南（WS/T 499-2017）,中华人民共和国国家卫生健康委员会,站内免费下载,https://guide.medlive.cn/guideline/17421
2017 局部复发脊索瘤最佳实践管理建议,脊索瘤全球共识组(Chordoma global consensus group),第三方数据库下载,https://guide.medlive.cn/guideline/12711
2017 ESA循证共识指南：术后谵妄,"欧洲麻醉学会(ESA,European Society of Anaesthesiology)",有解读站内免费下载,https://guide.medlive.cn/guideline/12705
WFSBP 精神分裂症的生物学治疗指南（初级医疗精简版）,"世界生物精神病学会联合会(WFSBP,World Federation of Societies of Biological Psychiatry)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/13301
2017 共识文件：多效药在心血管疾病二级预防中的应用,国外心血管相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/14293
2017 APSA指南：先天性巨结肠患儿术后阻塞性症状的管理,"美国小儿外科协会(APSA,American Pediatric Surgical Association)",站内免费下载,https://guide.medlive.cn/guideline/12709
2017 ICSI卫生保健指南：成人血脂管理（第14版）,"临床系统改进协会(ICSI,Institute for Clinical Systems Improvement)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/13343
2017 拉丁美洲指南：阿片类药物治疗慢性非癌性疼痛,国外神经内科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/12811
2017 ESICM临床实践指南：危重患者早期肠内营养,"欧洲危重病医学会(ESICM,European Society of Intensive Care Medicine)",有解读有翻译站内免费下载,https://guide.medlive.cn/guideline/12695
2017 AHA科学声明：急诊护理和围术期口服非维生素拮抗剂抗凝患者的管理,"美国心脏协会(AHA,American Heart Association)",站内免费下载,https://guide.medlive.cn/guideline/12699
2017 SNACC指南：成人脑室外引流患者的围术期管理,"神经麻醉与重症监护学会(SNACC,Society for Neuroscience in Anesthesiology and Critical Care)",站内免费下载,https://guide.medlive.cn/guideline/12710
2017 香港癫痫指南：抗癫痫药的应用（更新版）,香港癫痫学会(Hong Kong Epilepsy Society),有其他版本站内免费下载,https://guide.medlive.cn/guideline/12708
中国乳腺癌患者生活方式指南,"中华预防医学会(CPMA,Chinese Preventive Medicine Association)",站内免费下载,https://guide.medlive.cn/guideline/12661
2016 AATS临床实践指南：冠状动脉异常起源主动脉的管理,"美国胸外科协会(AATS,American Association for Thoracic Surgery)",第三方数据库下载,https://guide.medlive.cn/guideline/12914
2017 北美共识建议： 优化Dravet综合征的诊断和管理,国外儿科相关医学专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/12910
2017 AATS共识指南：脓胸的管理,"美国胸外科协会(AATS,American Association for Thoracic Surgery)",第三方数据库下载,https://guide.medlive.cn/guideline/12899
2017 WHO指南：癌症早期诊断,"世界卫生组织(WHO,The World Health Organization)",站内免费下载,https://guide.medlive.cn/guideline/12937
2017 AACE/ACE指南：血脂异常管理与动脉粥样硬化预防,"美国临床内分泌医师学会(AACE,American Association of Clinical Endocrinologists)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/12670
2017 CCO临床实践指南：前列腺癌骨健康和骨靶向治疗,"加拿大安大略癌症治疗中心(CCO,Cancer Care Ontario)",站内免费下载,https://guide.medlive.cn/guideline/12700
2017 AAAAI国际共识指南：食物蛋白诱发小肠结肠炎综合征的诊断和管理,"美国过敏、哮喘和免疫学会(AAAAI,American Academy of Allergy, Asthma and Immunology)",有解读有翻译站内免费下载,https://guide.medlive.cn/guideline/12701
2017 APSA指南：巨结肠相关性小肠结肠炎的诊断和管理,"美国小儿外科协会(APSA,American Pediatric Surgical Association)",第三方数据库下载,https://guide.medlive.cn/guideline/12671
2017 ERA-EDTA/ESH共识文件：透析患者高血压,"欧洲肾脏学会-欧洲透析和移植学会(ERA-EDTA,European Renal Association–European Dialysis and Transplant Association)",站内免费下载,https://guide.medlive.cn/guideline/12683
2017 ECCO第3版欧洲循证共识：溃疡性结肠炎,"欧洲克罗恩病和结肠炎组织(ECCO,European Cron\'s and Colitis Organisation)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/13102
2017 WHO指南：乙型肝炎和丙型肝炎的检测,"世界卫生组织(WHO,The World Health Organization)",有翻译站内免费下载,https://guide.medlive.cn/guideline/13784
2017 RA临床实践指南：肾移植受者术后护理,"英国肾脏病协会(UKKA,UK Kidney Association)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/13200
2017 SIGE意见书：利福昔明和憩室病,"意大利胃肠病学和胃肠内镜学会(SIGE,Italian Society of Gastroenterology and Gastrointestinal Endoscopy)",站内免费下载,https://guide.medlive.cn/guideline/12790
2017 昆士兰临床指南：围产期物质滥用-新生儿,"昆士兰卫生组织(QLD,Queensland Health)",站内免费下载,https://guide.medlive.cn/guideline/12767
2017 CFF共识指南：囊性纤维化的诊断,"囊性纤维化基金会(CFF,cystic fibrosis foundation)",站内免费下载,https://guide.medlive.cn/guideline/12642
2017 ESGE立场声明：Barrett's食管内镜管理,"欧洲胃肠道内窥镜学会(ESGE,European Society of Gastrointestinal Endoscopy)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/12648
2017 临床实践指南：鼻成形术后改善鼻腔形态和功能,国外耳鼻喉相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/12690
2017 AASM临床实践指南：成人慢性失眠的药物治疗,"美国睡眠医学会(AASM,American Academy of Sleep Medicine)",有解读有翻译第三方数据库下载,https://guide.medlive.cn/guideline/12747
2017 GINA 全球哮喘处理和预防策略（针对成人和5岁以上儿童）-袖珍指南,"全球哮喘防治创议(GINA,Global INitiative for Asthma)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/12766
2017 GINA 全球哮喘处理和预防策略（更新版）,"全球哮喘防治创议(GINA,Global INitiative for Asthma)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/12751
2017 RANZCP专家共识声明：身体健康的持续精神疾病患者的治疗，管理和监测,"澳大利亚与新西兰皇家精神科医师学会(RANZCP,Royal Australian and New Zealand college of Psychiatrists)",站内免费下载,https://guide.medlive.cn/guideline/13009
2017 WGO全球指南：益生菌和益生元,"世界胃肠病学组织(WGO,World Gastroenterology Organisation)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/13113
2017 EANO指南：实体瘤脑转移的诊断和治疗,"欧洲神经肿瘤协会(EANO,European Association for Neuro-Oncology)",第三方数据库下载,https://guide.medlive.cn/guideline/13092
2017 IMWG共识：多发性骨髓瘤的第二原发恶性肿瘤,"国际骨髓瘤工作组(IMWG,International Myeloma Working Group)",站内免费下载,https://guide.medlive.cn/guideline/13402
2017 MCRI临床实践指南：儿童创伤性脑损伤后沟通和吞咽障碍的管理,"默多克儿童研究所(MCRI,Murdoch Childrens Research Institute)",站内免费下载,https://guide.medlive.cn/guideline/14693
2017 NACI咨询委员会声明：乙肝疫苗的应用建议（更新版）,"加拿大免疫咨询委员会(NACI,National Advisory Committee on Immunization)",站内免费下载,https://guide.medlive.cn/guideline/14723
2017 BAPEN指南：社区成人营养不良的管理（第2版）,"英国肠外和肠内营养协会(BAPEN,British Association for Parenteral and Enteral Nutrition)",站内免费下载,https://guide.medlive.cn/guideline/16196
2017 VA/DoD临床实践指南：阿片类药物治疗慢性疼痛,"退伍军人卫生署和美国国防部(VA/DoD,Veterans Health Administration and the US Department of Defense)",站内免费下载,https://guide.medlive.cn/guideline/18800
2017 KASID指南：溃疡性结肠炎的管理（第2版）,"韩国肠道疾病研究协会(KASID,Korean Association for the Study of Intestinal Diseases)",站内免费下载,https://guide.medlive.cn/guideline/12828
2017 KASID指南：克罗恩病的管理（第2版）,"韩国肠道疾病研究协会(KASID,Korean Association for the Study of Intestinal Diseases)",站内免费下载,https://guide.medlive.cn/guideline/12823
2017 IPEG循证指南：微创手术入路治疗儿童腹股沟疝,"国际小儿内镜外科组织(IPEG,International Pediatric Endosurgery Group)",站内免费下载,https://guide.medlive.cn/guideline/12713
现阶段结核抗体检测在我国临床应用的专家共识,《中国防痨杂志》编辑委员会,站内免费下载,https://guide.medlive.cn/guideline/15505
重组改构人肿瘤坏死因子治疗恶性胸、腹腔积液的临床应用专家共识,中国临床肿瘤学会抗肿瘤药物安全管理专家委员会(ASMC),站内免费下载,https://guide.medlive.cn/guideline/15110
临床微生物标本规范化采集和送检中国专家共识,"中华预防医学会(CPMA,Chinese Preventive Medicine Association)",站内免费下载,https://guide.medlive.cn/guideline/14461
AngioJet机械血栓清除术治疗急性下肢深静脉血栓形成的专家共识(2016版),《血管与腔内血管外科杂志》编辑部,站内免费下载,https://guide.medlive.cn/guideline/13218
经鼻胃/肠管营养治疗途径,"中国抗癌协会(CACA,Chinese Anti-cancer Association)",站内免费下载,https://guide.medlive.cn/guideline/13172
微导管辅助的次全小梁切开术操作规范,中华医学会眼科学分会,站内免费下载,https://guide.medlive.cn/guideline/13140
中医儿科临床诊疗指南·流行性腮腺炎（修订）,中医相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/12980
多汗症及腋臭的肉毒素注射治疗专家共识,中国中西医结合学会皮肤性病专业委员会,站内免费下载,https://guide.medlive.cn/guideline/12977
糠酸莫米松乳膏临床应用专家共识,中国中西医结合学会皮肤性病专业委员会,站内免费下载,https://guide.medlive.cn/guideline/12971
感染性和寄生虫性皮肤病的皮肤镜诊断专家共识,中国中西医结合学会皮肤性病专业委员会,站内免费下载,https://guide.medlive.cn/guideline/12921
磺脲类药物临床应用专家共识（2016年版）,中国内分泌相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/12908
成人2型糖尿病基础胰岛素临床应用中国专家指导建议,中国内分泌相关专家小组（统称）,有其他版本站内免费下载,https://guide.medlive.cn/guideline/12892
激光等光电声物理技术抗衰老规范化指南,中国整形美容协会抗衰老分会,站内免费下载,https://guide.medlive.cn/guideline/12890
中医外治技术在心脏康复中应用的专家建议,"中国中医药研究促进会(CRACM,Chinese Association for Research and Advancement of Chinese Medicine)",站内免费下载,https://guide.medlive.cn/guideline/12872
社区人群心血管疾病综合防治指南（试行）,社区人群心血管疾病综合防治指南（试行）编审委员会,站内免费下载,https://guide.medlive.cn/guideline/12864
中药注射剂临床安全性集中监测研究设计与实施专家共识,中医相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/12863
结肠癌多学科综合治疗协作组诊疗模式专家共识,"中国研究型医院学会(CRHA,Chinese Research Hospital Association)",站内免费下载,https://guide.medlive.cn/guideline/13106
胃肠间质瘤多学科综合治疗协作组诊疗模式专家共识,"中国研究型医院学会(CRHA,Chinese Research Hospital Association)",站内免费下载,https://guide.medlive.cn/guideline/13096
胃肠胰神经内分泌肿瘤多学科综合治疗协作组诊疗模式专家共识,"中国研究型医院学会(CRHA,Chinese Research Hospital Association)",站内免费下载,https://guide.medlive.cn/guideline/13088
胰腺癌多学科综合治疗协作组诊疗模式专家共识,"中国研究型医院学会(CRHA,Chinese Research Hospital Association)",站内免费下载,https://guide.medlive.cn/guideline/13124
复杂性肝脏肿瘤三维可视化精准诊治专家共识,中华医学会数字医学分会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/13076
胃癌多学科综合治疗协作组诊疗模式专家共识,"中国研究型医院学会(CRHA,Chinese Research Hospital Association)",站内免费下载,https://guide.medlive.cn/guideline/13057
血友病骨关节病超声诊断应用推荐方案和共识（2017年）,首都医科大学附属北京儿童医院血友病综合关怀团队,有解读站内免费下载,https://guide.medlive.cn/guideline/13048
消化道肿瘤多学科综合治疗协作组诊疗模式专家共识,"中国研究型医院学会(CRHA,Chinese Research Hospital Association)",站内免费下载,https://guide.medlive.cn/guideline/13041
肝胆管结石三维可视化精准诊治专家共识,中华医学会数字医学分会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/13026
直肠癌多学科综合治疗协作组诊疗模式专家共识,"中国研究型医院学会(CRHA,Chinese Research Hospital Association)",站内免费下载,https://guide.medlive.cn/guideline/13015
中国儿童血友病专家指导意见（2017年）,中华医学会血液学分会血栓与止血学组,有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/13014
中医儿科临床诊疗指南·小儿汗证（制订）,中医相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/12995
注射用盐酸尼非卡兰临床应用中国专家共识,中国老年学学会心脑血管病专业委员会,站内免费下载,https://guide.medlive.cn/guideline/12774
中国肺癌脑转移诊治专家共识（2017年版）,中国医师协会肿瘤医师分会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/12653
天疱疮中医诊疗指南,中华中医药学会皮肤科专业委员会,站内免费下载,https://guide.medlive.cn/guideline/12644
中国住院患者血糖管理专家共识,中国医师协会内分泌代谢科医师分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/12662
2017 AHA科学声明：用餐时间和频率在心血管疾病预防中的意义,"美国心脏协会(AHA,American Heart Association)",站内免费下载,https://guide.medlive.cn/guideline/12658
2017 ESTS建议：肺癌CT筛查,"欧洲胸外科医师学会(ESTS,European Society of Thoracic Surgeons)",第三方数据库下载,https://guide.medlive.cn/guideline/12665
2017 KPS指南：处方阿片类药物治疗慢性非癌性疼痛,"韩国疼痛学会(KPS,Korean Pain Society)",站内免费下载,https://guide.medlive.cn/guideline/12664
2017 CCO指南：肛管癌PET检查,"加拿大安大略癌症治疗中心(CCO,Cancer Care Ontario)",站内免费下载,https://guide.medlive.cn/guideline/13170
2017 CHEST指南：儿童湿性咳嗽和慢性细菌性支气管炎的管理,国外呼吸科专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/12654
2016 AASLD指南：肝细胞癌的治疗,"美国肝病研究学会(AASLD,American Association for the Study of Liver Diseases)",有翻译有其他版本站内免费下载,https://guide.medlive.cn/guideline/13127
