标题,来源,下载方式,链接
2018 EDF指南：特应性湿疹（特应性皮炎）的治疗,"欧洲皮肤病学论坛(EDF,European Dermatology Forum)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/15264
2018 ESO指南：急性卒中患者的血糖管理,"欧洲卒中组织(ESO,European Stroke Organisation)",第三方数据库下载,https://guide.medlive.cn/guideline/15597
2018 EAU指南：非肌层浸润性膀胱癌（TaT1和CIS）,"欧洲泌尿外科学会(EAU,European Association of Urology)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/15736
2018 EAU指南：肌层浸润和转移性膀胱癌,"欧洲泌尿外科学会(EAU,European Association of Urology)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/15735
2018 EAU/ESTRO/ESUR/SIOG指南：前列腺癌,"欧洲泌尿外科学会(EAU,European Association of Urology)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/15734
2018 BHIVA指南：妊娠女性HIV感染的管理（草稿）,"英国艾滋病协会(BHIVA,British HIV Association)",站内免费下载,https://guide.medlive.cn/guideline/15910
2018 ICSI卫生保健指南：成人急性和亚急性腰痛的管理（第16版）,"临床系统改进协会(ICSI,Institute for Clinical Systems Improvement)",站内免费下载,https://guide.medlive.cn/guideline/16097
2018 CCO临床实践指南：免疫检查点抑制剂毒性管理,"加拿大安大略癌症治疗中心(CCO,Cancer Care Ontario)",站内免费下载,https://guide.medlive.cn/guideline/16186
2018 EAU指南：阴茎癌（更新版）,"欧洲泌尿外科学会(EAU,European Association of Urology)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/18719
2018 EAU指南：男性不育症,"欧洲泌尿外科学会(EAU,European Association of Urology)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/18766
2018 EAU指南：男性性功能低下,"欧洲泌尿外科学会(EAU,European Association of Urology)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/18777
家族性高胆固醇血症筛查与诊治中国专家共识,中华医学会心血管病学分会(Chinese Society of Cardiology),会员可通过APP阅读,https://guide.medlive.cn/guideline/15107
2018 ESUR指南：平滑肌瘤MRI检查,"欧洲泌尿生殖放射学会(ESUR,European Society of Urogenital Radiology)",站内免费下载,https://guide.medlive.cn/guideline/15100
2018 ACOG实践简报：妊娠期间同种异体免疫的管理（No.181）,"美国妇产科医师学会(ACOG,American College of Obstetricians and Gynecologists)",站内免费下载,https://guide.medlive.cn/guideline/15066
2018 ACG临床指南：胰腺囊肿的诊断和治疗,"美国胃肠病学会(ACG,American College of Gastroenterology)",有翻译站内免费下载,https://guide.medlive.cn/guideline/15077
2018 专家共识：亚裔美国人慢性乙肝的管理,国外肝病科相关专家小组（统称）,有翻译站内免费下载,https://guide.medlive.cn/guideline/15082
2018 AAP指南：基层医疗中青少年抑郁症的管理,"美国儿科学会(AAP,American Academy of Pediatrics)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/15079
2018 ICBN共识：肌层浸润性膀胱癌的随访建议,"国际膀胱癌网络(ICBN,International Bladder Cancer Network)",站内免费下载,https://guide.medlive.cn/guideline/15114
中国早期胃癌筛查流程专家共识意见（草案）（2017年，上海）,国家消化系统疾病临床医学研究中心,有解读站内免费下载,https://guide.medlive.cn/guideline/15085
2018 UK指南：食管扩张,国外消化科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/15068
2017 IANR/CANR指南：神经修复细胞治疗,"国际神经修复学会(IANR,International Association of Neurorestoratology)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/15374
2018 AAP临床实践指南：婴幼儿血管瘤的管理,"美国儿科学会(AAP,American Academy of Pediatrics)",第三方数据库下载,https://guide.medlive.cn/guideline/17180
2018 WHO意见书：卡介苗,"世界卫生组织(WHO,The World Health Organization)",第三方数据库下载,https://guide.medlive.cn/guideline/15065
2018 CUA最佳实践声明：慢性阴囊疼痛,"加拿大泌尿外科协会(CUA,Canadian Urological Association)",第三方数据库下载,https://guide.medlive.cn/guideline/15092
2017 IDSA/ASTMH临床实践指南：神经囊虫病的诊断和治疗,"美国感染病学会(IDSA,Infectious Diseases Society of America)",第三方数据库下载,https://guide.medlive.cn/guideline/15069
中国胃肠间质瘤诊断治疗共识（2017 年版）,CSCO胃肠间质瘤专家委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/15116
中国肺癌低剂量螺旋CT筛查指南（2018年版）,中国肺癌早诊早治专家组,有其他版本站内免费下载,https://guide.medlive.cn/guideline/15168
中国癌症症状管理实践指南计划书,中国抗癌协会肿瘤护理专业委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/16145
糖皮质激素治疗免疫相关性皮肤病专家共识( 2018年),中国医师协会皮肤科医师分会,站内免费下载,https://guide.medlive.cn/guideline/15640
中国儿童先天性肾积水早期管理专家共识,上海市医学会(ShangHai Medical Association),站内免费下载,https://guide.medlive.cn/guideline/15628
中国医师协会关于我国高血压诊断标准及降压目标科学声明,中国医师协会高血压专业委员会,站内免费下载,https://guide.medlive.cn/guideline/15534
成人全面性惊厥性癫痫持续状态治疗中国专家共识,中国医师协会神经内科分会癫痫专委会,站内免费下载,https://guide.medlive.cn/guideline/15504
2型糖尿病起始胰岛素后方案转换的临床指导建议,《2型糖尿病起始胰岛素后方案转换的临床指导建议》编写委员会,会员可通过APP阅读,https://guide.medlive.cn/guideline/15470
心力衰竭容量管理中国专家建议,中国医师协会心力衰竭专业委员会,会员可通过APP阅读,https://guide.medlive.cn/guideline/15447
批量复合伤伤员卫生应急救援处置原则与抢救程序专家共识（2018）,"中国研究型医院学会(CRHA,Chinese Research Hospital Association)",站内免费下载,https://guide.medlive.cn/guideline/15424
Ⅱ级创伤中心（贵州省）建设标准（2017版）,创伤中心建设标准（贵州省）专家委员会,站内免费下载,https://guide.medlive.cn/guideline/15419
腹膜透析相关感染的防治指南,中国腹膜透析相关感染防治专家组,会员可通过APP阅读,https://guide.medlive.cn/guideline/15414
内科胸腔镜诊疗规范,中国医师协会整合医学分会呼吸专业委员会,站内VIP下载,https://guide.medlive.cn/guideline/15402
女性性早熟的诊治共识,"中华预防医学会(CPMA,Chinese Preventive Medicine Association)",站内免费下载,https://guide.medlive.cn/guideline/15308
前列腺癌化疗安全共识,中国医促会泌尿健康促进分会,站内免费下载,https://guide.medlive.cn/guideline/15299
老年人流感和肺炎链球菌疫苗接种中国专家建议,老年人流感和肺炎链球菌疫苗接种中国专家建议写作组,站内免费下载,https://guide.medlive.cn/guideline/15263
小儿腹股沟疝腹腔镜手术操作指南（2017 版）（上篇）,中华医学会小儿外科学分会,有其他版本站内VIP下载,https://guide.medlive.cn/guideline/15248
2018 IPS临床实践指南：老年人性障碍的管理,"印度精神病学学会(IPS,Indian Psychiatric Society)",站内免费下载,https://guide.medlive.cn/guideline/15231
妊娠合并子宫颈癌管理的专家共识,"中国优生科学协会阴道镜和宫颈病理学分会(CSCCP,Chinese Society for Colposcopy and Cervical Pathology of China Healthy Birth Science Association)",站内免费下载,https://guide.medlive.cn/guideline/15228
糖皮质激素雾化吸入疗法在儿科应用的专家共识（2018年修订版）,中国儿科相关医学专家组（统称）,有其他版本站内免费下载,https://guide.medlive.cn/guideline/15223
2018 IPS临床实践指南：老年人焦虑障碍,"印度精神病学学会(IPS,Indian Psychiatric Society)",站内免费下载,https://guide.medlive.cn/guideline/15220
2018 IPS临床实践指南：老年人精神病的管理,"印度精神病学学会(IPS,Indian Psychiatric Society)",站内免费下载,https://guide.medlive.cn/guideline/15215
2018 IPS临床实践指南：老年人谵妄的管理,"印度精神病学学会(IPS,Indian Psychiatric Society)",站内免费下载,https://guide.medlive.cn/guideline/15213
尖锐湿疣治疗专家共识（2017）,中华医学会皮肤性病学分会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/15211
早泄中西医结合诊疗指南（试行版）,中国中西医结合学会男科专业委员会,站内免费下载,https://guide.medlive.cn/guideline/15207
2018 IPS临床实践指南：老年人睡眠障碍的管理,"印度精神病学学会(IPS,Indian Psychiatric Society)",站内免费下载,https://guide.medlive.cn/guideline/15205
2018 IPS临床实践指南：老年抑郁症的管理,"印度精神病学学会(IPS,Indian Psychiatric Society)",站内免费下载,https://guide.medlive.cn/guideline/15200
维生素D及其类似物临床应用共识,中华医学会骨质疏松和骨矿盐疾病分会(Chinese Medical Association),站内免费下载,https://guide.medlive.cn/guideline/15198
2018 IPS临床实践指南：痴呆的管理,"印度精神病学学会(IPS,Indian Psychiatric Society)",站内免费下载,https://guide.medlive.cn/guideline/15194
EB病毒感染实验室诊断及临床应用专家共识,全国儿童EB病毒感染协作组,会员可通过APP阅读,https://guide.medlive.cn/guideline/15192
影像引导射频消融治疗肺部肿瘤专家共识（2018年版）,中国医疗保健国际交流促进会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/15178
胆石症中西医结合诊疗共识意见（2017年）,中国中西医结合学会消化系统疾病专业委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/15167
基层糖尿病微血管病变筛查与防治专家共识,"中国微循环学会(CMS,Chinese Society of Microcirculation)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/15163
溃疡性结肠炎中西医结合诊疗共识意见（2017年）,中国中西医结合学会消化系统疾病专业委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/15156
消化性溃疡中西医结合诊疗共识意见（2017年）,中国中西医结合学会消化系统疾病专业委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/15150
慢性萎缩性胃炎中西医结合诊疗共识意见（2017年）,中国中西医结合学会消化系统疾病专业委员会,站内免费下载,https://guide.medlive.cn/guideline/15140
神经重症康复中国专家共识（中）：影响神经重症康复的临床常见问题及处理原则,中国神经内科相关专家小组（统称）,有其他版本站内免费下载,https://guide.medlive.cn/guideline/15119
重复经颅磁刺激治疗专家共识,中国医师协会神经调控专业委员会,站内免费下载,https://guide.medlive.cn/guideline/15118
血液成分输注临床路径专家共识（2018年）,中国输血协会,站内免费下载,https://guide.medlive.cn/guideline/15099
2018 昆士兰临床指南：治疗终止妊娠,"昆士兰卫生组织(QLD,Queensland Health)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/15096
晚期胰腺癌介入治疗临床操作指南( 试行) ( 第二版),中国癌症研究基金会介入医学委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/15089
中国特发性肺纤维化临床－影像－病理诊断规范,中华医学会病理学分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/15051
2017 APSIC指南：卫生保健机构手术器械消毒和杀菌,"亚太感染控制学会(APSIC,Asia Pacific Society of Infection Control)",站内免费下载,https://guide.medlive.cn/guideline/15043
片仔癀临床应用中国专家建议,《片仔癀临床应用中国专家建议》编写组,站内免费下载,https://guide.medlive.cn/guideline/15034
超声引导经皮微波（射频）消融治疗子宫肌瘤临床应用指南（2017）,超声引导经皮热消融治疗子宫肌瘤全国多中心研究协作组,有其他版本站内VIP下载,https://guide.medlive.cn/guideline/15703
2018 国际共识声明：同型半胱氨酸与痴呆,国外神经内科相关专家小组（统称）,有翻译站内免费下载,https://guide.medlive.cn/guideline/17731
2018 ASCRS临床实践指南：痔疮的管理,"美国结肠和直肠外科医师学会(ASCRS,American Society of Colon and Rectal Surgeons)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/14999
2018 ACC恰当使用标准方法（更新版）,"美国心脏病学会(ACC,American College of Cardiology)",站内免费下载,https://guide.medlive.cn/guideline/15041
2018 BTS指南：恶性胸膜间皮瘤的调查和管理,"英国胸科协会(BTS,British Thoracic Society)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/15035
2017 AHNS共识声明：甲状腺切除术中喉返神经损伤的手术管理,"美国头颈学会(AHNS,American Head and Neck Society)",站内免费下载,https://guide.medlive.cn/guideline/15030
2018 ESMO临床实践指南：癌症患者贫血和铁缺乏的管理,"欧洲肿瘤内科学会(ESMO,European Society for Medical Oncology)",站内免费下载,https://guide.medlive.cn/guideline/15042
2018 ESPCG国际共识：益生菌在下消化道症状管理中的应用（更新版）,"欧洲基础治疗胃肠病学会(ESPCG,European Society for Primary Care Gastroenterology)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/15045
2018 ESC意见书：自发性冠状动脉夹层,"欧洲心脏病学会(ESC,European Society of Cardiology)",第三方数据库下载,https://guide.medlive.cn/guideline/15048
2018 AHA科学声明：自发性冠状动脉夹层,"美国心脏协会(AHA,American Heart Association)",第三方数据库下载,https://guide.medlive.cn/guideline/15047
2018 新加坡卫生部临床实践指南：慢性阻塞性肺疾病,新加坡卫生部(Ministry Of Health Singapore),第三方数据库下载,https://guide.medlive.cn/guideline/15253
2018 APTA临床实践指南：半月板和关节软骨损伤引起的膝关节疼痛和运动障碍,"美国物理治疗协会(APTA,American Physical Therapy Association)",站内免费下载,https://guide.medlive.cn/guideline/15499
2018 WGO全球指南：类圆线虫病的管理,"世界胃肠病学组织(WGO,World Gastroenterology Organisation)",有翻译站内免费下载,https://guide.medlive.cn/guideline/15619
2018 法国指南：立体定向脑电描记术,国外神经内科相关专家小组（统称）,有翻译站内免费下载,https://guide.medlive.cn/guideline/16189
2018 BSA指南：听觉处理障碍,"英国听力学学会(BSA,British Society of Audiology)",站内免费下载,https://guide.medlive.cn/guideline/16194
2015 国际共识：腹股沟疝术后慢性疼痛管理流程,国外普通外科相关专家组（统称）,有解读站内免费下载,https://guide.medlive.cn/guideline/15250
2018 成人免疫性血小板减少症管理指南,国外血液科相关专家小组,站内免费下载,https://guide.medlive.cn/guideline/16076
2018 ELN建议：费城染色体阴性经典骨髓增值性肿瘤的管理（修订版）,"欧洲白血病网(ELN,European LeukmiaNet)",站内免费下载,https://guide.medlive.cn/guideline/15202
2018 EANM指南：骨转移瘤应用β放射性核素放射治疗,"欧洲核医学协会(EANM,European Association of Nuclear Medicine)",站内免费下载,https://guide.medlive.cn/guideline/15021
2018 S2k指南：HPV相关外生殖器以及肛门与生殖器病变与外阴，阴茎和肛周和肛内皮肤癌前病变,国外感染病相关专家组（统称）,有解读站内免费下载,https://guide.medlive.cn/guideline/16913
2018 SIGE意见书：血管发育异常造成胃肠道出血的药物治疗,"意大利胃肠病学和胃肠内镜学会(SIGE,Italian Society of Gastroenterology and Gastrointestinal Endoscopy)",站内免费下载,https://guide.medlive.cn/guideline/15344
2018 KNA指南：社交恐惧症的药物治疗,"韩国精神病学协会(KNA,Korean Neuropsychiatric Association)",站内免费下载,https://guide.medlive.cn/guideline/15052
2017 IDSA/SHEA临床实践指南：成人和儿童艰难梭菌感染的管理（更新版）,"美国感染病学会(IDSA,Infectious Diseases Society of America)",有解读有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/15020
2018 BTS指南：恶性胸膜间皮瘤的调查和管理（概要）,"英国胸科协会(BTS,British Thoracic Society)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/15175
2018 新西兰基层医疗中心血管疾病风险评估和管理指南,新西兰卫生部(New Zealand Ministry of Health),站内免费下载,https://guide.medlive.cn/guideline/15573
2018 台湾2型糖尿病合并心血管疾病患者药物管理共识,"中国台湾心脏病学会(TSOC,Taiwan Society of Cardiology)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/15031
2018 WSES指南：创伤和非创伤性患者腹部开放,"世界急诊外科学会(WSES,World Society of Emergency Surgery)",站内免费下载,https://guide.medlive.cn/guideline/15023
2018 USPSTF建议声明：卵巢癌的筛查,"美国预防医学工作组(USPSTF,U.S. Preventive Services Task Force)",站内免费下载,https://guide.medlive.cn/guideline/15032
狼疮性肾炎诊治循证指南（2016）,中华医学会儿科学分会肾脏病学组,有解读有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/15011
2018 ICSH建议：直接口服抗凝剂实验室检测,"国际血液学标准委员会(ICSH,International Council for Standardization in Haematology)",站内免费下载,https://guide.medlive.cn/guideline/15049
2018 加拿大共识声明：复发和转移性前列腺癌的睾酮抑制治疗,国外肿瘤科相关专家小组（统称）,第三方数据库下载,https://guide.medlive.cn/guideline/15689
2018 RCO建议：羟氯喹和氯喹使用者的筛查,"英国皇家眼科医学院(RCO,Royal College of Ophthalmologists (UK))",站内免费下载,https://guide.medlive.cn/guideline/15761
中国骨科手术加速康复切口管理指南,"中国研究型医院学会(CRHA,Chinese Research Hospital Association)",站内免费下载,https://guide.medlive.cn/guideline/15259
2018 SIGN国家临床指南：偏头痛药物治疗（155）,"苏格兰校际指南网络(SIGN,Scottish Intercollegiate Guidelines Network)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/15037
2018 JSGE循证临床实践指南：炎症性肠病,"日本胃肠病学会(JSGE,Japanese Society of Gastroenterology)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/15022
2017 ASRA实践建议：局部麻醉药全身毒性,"美国区域麻醉和疼痛医学学会(ASRA,American Society of Regional Anesthesia and Pain Medicine)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/15181
2017 APCCC报告：晚期前列腺癌患者的管理,国外肿瘤科相关专家小组（统称）,有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/16026
2018 EHRA/ESC共识：抗心律失常药物的临床用药及临床决策制定,"欧洲心律学会(EHRA,European Heart Rhythm Association)",站内免费下载,https://guide.medlive.cn/guideline/15033
中国肝癌肝移植临床实践指南（2018版）,中国医师协会器官移植医师分会,有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/17449
2018 NICE指南：成人胰腺癌的诊断和管理（NG.85）,"英国国家卫生与临床优化研究所 (NICE,National Institute for Health and Clinical Excellence)",有翻译站内免费下载,https://guide.medlive.cn/guideline/14988
2018 JGES指南：内镜下乳头大球囊扩张术,"日本消化器内视镜学会(JGES,The Japan Gastroenterological Endoscopy Society)",有解读站内免费下载,https://guide.medlive.cn/guideline/15016
肝素诱导的血小板减少症中国专家共识（2017）,"中国医师协会心血管内科医师分会(CCCP,Chinese College of Cardiovascular Physicians)",会员可通过APP阅读,https://guide.medlive.cn/guideline/14959
2018 ESICM第二共识：重症患者舌下微循环的评估,"欧洲危重病医学会(ESICM,European Society of Intensive Care Medicine)",站内免费下载,https://guide.medlive.cn/guideline/14992
2018 临床实践指南：简单皮肤脓肿切开引流后抗生素应用,国外皮肤性病相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/15029
2018美国儿童与青少年免疫接种计划建议,"免疫实践咨询委员会(ACIP,Advisory Committee on Immunization Practices)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/16213
2016 日本脓毒症和脓毒性休克的管理指南,"日本重症监护医学学会(JSICM,Japanese Society of Intensive Care Medicine.)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/15025
澳大利亚孕期保健指南（2018版）,澳大利亚政府卫生部门(Australian Government Department of Health),站内免费下载,https://guide.medlive.cn/guideline/15057
2018 AASLD指南：慢性乙型肝炎的预防，诊断和治疗（更新版）,"美国肝病研究学会(AASLD,American Association for the Study of Liver Diseases)",有解读有翻译有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/15143
2018 AGA指南：急性胰腺炎的初期管理,"美国胃肠病协会(AGA,American Gastroenterological Association)",有翻译站内免费下载,https://guide.medlive.cn/guideline/14989
2018 IFOS国际共识：儿童渗出性中耳炎的管理,"国际耳鼻喉科学会联合会(IFOS,International Federation of Oto-rhinolaryngological Societies)",有解读站内免费下载,https://guide.medlive.cn/guideline/15775
2017 CPIC指南： HLA 基因型和卡马西平以及奥卡西平的应用（更新版）,"临床药物基因组学实施联盟(CPIC,Clinical Pharmacogenetics Implementation Consortium)",有翻译第三方数据库下载,https://guide.medlive.cn/guideline/14971
2018 EAU指南：尿失禁的评估和非手术治疗,"欧洲泌尿外科学会(EAU,European Association of Urology)",站内免费下载,https://guide.medlive.cn/guideline/14969
2018 ESPGHAN意见书：儿童wilson's病,"欧洲儿科胃肠病学、肝病学和营养协会(ESPGHAN,European Society for Paediatric Gastroenterology, Hepatology, and Nutrition)",有解读有翻译站内免费下载,https://guide.medlive.cn/guideline/15269
2018 新生儿克拉伯病的筛查，诊断和治疗共识指南,国外儿科相关医学专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/14952
2018 ILROG指南：复发/难治性弥漫性大B细胞淋巴瘤患者放射治疗的作用,"国际淋巴瘤放射学组(ILROG,International Lymphoma Radiation Oncology Group)",站内免费下载,https://guide.medlive.cn/guideline/14987
2018 ACOG实践简报：妊娠期糖尿病（No.190）-临时更新,"美国妇产科医师学会(ACOG,American College of Obstetricians and Gynecologists)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/14938
2018 ACOG实践简报：输卵管异位妊娠（No.191）,"美国妇产科医师学会(ACOG,American College of Obstetricians and Gynecologists)",有解读站内免费下载,https://guide.medlive.cn/guideline/14956
2018 EURETINA专家共识建议：玻璃体内注射（更新版）,"欧洲视网膜专家学会(EURETINA,European Society of Retina Specialists)",有解读站内免费下载,https://guide.medlive.cn/guideline/14957
2018 AHA科学声明：心血管疾病和乳腺癌,"美国心脏协会(AHA,American Heart Association)",第三方数据库下载,https://guide.medlive.cn/guideline/14958
2018 DAS/ICS/FICM/RCoA指南：重症患者气管插管管理,"困难气道协会(DAS,Difficult Airway Society)",第三方数据库下载,https://guide.medlive.cn/guideline/14981
2018 IFOS国际共识：儿童听力损失评估,"国际耳鼻喉科学会联合会(IFOS,International Federation of Oto-rhinolaryngological Societies)",有解读站内免费下载,https://guide.medlive.cn/guideline/15774
2018 NATA声明：产科患者血液管理-妊娠及产后贫血和红细胞造血营养素缺乏的管理,"患者血液管理、止血和血栓进展网络(NATA,Network for the Advancement of Patient Blood Management， Haemostasis and Thrombosis)",有解读站内免费下载,https://guide.medlive.cn/guideline/15768
2018 国际循证指南：多囊卵巢综合征的评估和管理,"美国生殖医学会(ASRM,American Society for Reproductive Medicine)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/15908
2017 IFOS国际共识：梅尼埃病的治疗,"国际耳鼻喉科学会联合会(IFOS,International Federation of Oto-rhinolaryngological Societies)",有解读站内免费下载,https://guide.medlive.cn/guideline/16120
2017 IFOS国际共识：突发性聋的治疗,"国际耳鼻喉科学会联合会(IFOS,International Federation of Oto-rhinolaryngological Societies)",有翻译站内免费下载,https://guide.medlive.cn/guideline/16119
2018 WHO建议：产时管理改进分娩体验,"世界卫生组织(WHO,The World Health Organization)",有解读有翻译站内免费下载,https://guide.medlive.cn/guideline/17944
2018 BSH指南：儿童恶性肿瘤患者血栓与止血问题的管理,"英国血液病学学会(BSH,British Society for Haematology)",站内免费下载,https://guide.medlive.cn/guideline/14941
2018 CPIC指南：CYP2D6和他莫昔芬治疗,"临床药物基因组学实施联盟(CPIC,Clinical Pharmacogenetics Implementation Consortium)",第三方数据库下载,https://guide.medlive.cn/guideline/14942
2018 亚洲专家共识建议：家庭血压监测,亚洲心血管专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/14955
2018 CCO指南：乳腺导管原位癌的管理,"加拿大安大略癌症治疗中心(CCO,Cancer Care Ontario)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/15940
中国儿童合理使用抗菌药物行动计划（2017—2020）,国家儿童医学中心（北京）,站内免费下载,https://guide.medlive.cn/guideline/15548
危重症儿童营养评估及支持治疗指南（2018，中国，标准版）,危重症儿童营养评估及支持治疗指南（2018，中国）工作组,站内免费下载,https://guide.medlive.cn/guideline/15543
新时代护士处方权内容专家共识,山西医科大学第一医院,站内免费下载,https://guide.medlive.cn/guideline/15450
复旦大学附属中山医院慢性淋巴细胞白血病/小淋巴细胞淋巴瘤诊疗规范（v1.2018）,中国血液科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/15401
“他达拉非5mg每日一次治疗勃起功能障碍”中国专家共识,中华医学会男科学分会,站内免费下载,https://guide.medlive.cn/guideline/15321
消化心身疾病中西医结合整体诊治专家指导意见（2017年）,中国中西医结合学会消化系统疾病专业委员会,站内免费下载,https://guide.medlive.cn/guideline/15270
远端胆管癌规范化诊治专家共识（2017）,"中国抗癌协会(CACA,Chinese Anti-cancer Association)",会员可通过APP阅读,https://guide.medlive.cn/guideline/15266
危重新生儿救治中心建设与管理指南,"中华人民共和国国家卫生和计划生育委员会(NHFPC,National Health and Family Planning Commission of China)",站内免费下载,https://guide.medlive.cn/guideline/15249
中国子宫颈癌综合防控指南,"中华预防医学会(CPMA,Chinese Preventive Medicine Association)",站内免费下载,https://guide.medlive.cn/guideline/15218
慢性酒精中毒性脑病诊治中国专家共识,中国医师协会神经内科医师分会,有解读会员可通过APP阅读,https://guide.medlive.cn/guideline/15182
植入式静脉输液港(浙江)临床应用多学科专家共识,浙江省植入式静脉输液港协作组,站内免费下载,https://guide.medlive.cn/guideline/15135
甲状腺癌血清标志物临床应用专家共识（2017 版）,中国抗癌协会甲状腺癌专业委员会(CATO),站内免费下载,https://guide.medlive.cn/guideline/15129
中医儿科临床诊疗指南·蛲虫病（修订）,中医相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/15111
神经重症康复中国专家共识（上）：概述、神经重症康复管理,中国神经内科相关专家小组（统称）,有其他版本站内免费下载,https://guide.medlive.cn/guideline/15105
中医儿科临床诊疗指南·小儿遗尿症( 修订),中医相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/15090
特重大突发事件医学救援策略专家共识,中国创伤救治联盟,站内免费下载,https://guide.medlive.cn/guideline/15014
经导管主动脉瓣置换团队建设及运行规范中国专家建议,"中国医师协会心血管内科医师分会(CCCP,Chinese College of Cardiovascular Physicians)",站内免费下载,https://guide.medlive.cn/guideline/15001
慢性非萎缩性胃炎中西医结合诊疗共识意见（2017年）,中国中西医结合学会消化系统疾病专业委员会,站内免费下载,https://guide.medlive.cn/guideline/14977
老年患者围手术期管理北京协和医院专家共识,北京协和医院相关科室专家,站内免费下载,https://guide.medlive.cn/guideline/14974
多囊卵巢综合征诊治内分泌专家共识,中国医师协会内分泌代谢科医师分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/14972
孕前和孕期保健指南（2018）,中华医学会妇产科学分会产科学组,有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/14970
经食管超声心动图临床应用中国专家共识,经食管超声心动图临床应用中国专家共识专家组,站内免费下载,https://guide.medlive.cn/guideline/14967
糖尿病足介入综合诊治临床指南（第4版）,中国糖尿病足细胞与介入治疗技术联盟,有其他版本站内免费下载,https://guide.medlive.cn/guideline/14961
加速康复外科中国专家共识及路径管理指南（2018 版）,中华医学会外科学分会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/14951
肺炎球菌性疾病免疫预防专家共识（2017版）,"中华预防医学会(CPMA,Chinese Preventive Medicine Association)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/14927
胆道镜临床应用专家共识（2018版）,中华医学会外科学分会胆道外科学组,站内免费下载,https://guide.medlive.cn/guideline/14953
功能性便秘中西医结合诊疗共识意见（2017年）,中国中西医结合学会消化系统疾病专业委员会,站内免费下载,https://guide.medlive.cn/guideline/14986
多囊卵巢综合征中国诊疗指南,中华医学会妇产科学分会,有解读有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/14984
2018 IHS国际头痛分类第三版（正式版）,"国际头痛协会(IHS,International Headache society)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/16447
2018 国际专家组共识建议：磺脲类和磺脲类药物联合治疗2型糖尿病,国外内分泌相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/16426
2018 波兰糖尿病患者管理指南,"波兰糖尿病学会(PTD,Polskie Towarzystwo Diabetologiczne)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/14995
2018 SHM立场声明：超声引导下成人胸腔穿刺术,"医院医学会(SHM,Society of Hospital Medicine)",站内免费下载,https://guide.medlive.cn/guideline/14929
2018 循证共识指南：儿童外伤性颅脑损伤后交流和吞咽障碍的管理,国外神经外科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/14946
